klant_id,klantnaam,segment,lengtegraad,breedtegraad,geo_id
483,Ralph Holmes,Consumer,-2.487529,53.748575,306
484,Hershel Snyder,Corporate,-1.1306544,37.9922399,10
485,Ethan Barrett,Consumer,2.8948332,42.6886591,198
486,Aaron Macrossan,Home Office,-3.992534,55.945668,307
487,Holly Doyle,Consumer,7.1507636,51.2562128,282
488,Gilbert Montgomery,Consumer,7.2162363,51.4818445,68
489,Spencer Calvert,Corporate,-4.1426565,50.3754565,308
490,Zachary Disher,Consumer,0.891874,51.895927,170
491,George To Rot,Corporate,15.0830304,37.5078772,309
492,Viola Watson,Consumer,-1.5490774,53.8007554,310
493,Noah Hart,Consumer,2.445676,48.924298,171
494,Milla Hollinworth,Corporate,11.3547582,46.4982953,311
495,Lily Tyler,Home Office,-2.3913777,47.2869183,312
496,Edward Zwar,Consumer,-1.0872979,53.9599651,313
497,Aaron Davey,Consumer,11.5819806,48.1351253,91
498,Xavier Martindale,Consumer,6.9602786,50.937531,169
499,Paul Cleary,Corporate,2.3522219,48.856614,59
500,Ngoc Orozco,Home Office,16.5987187,41.2027767,314
501,Lucas Warren,Consumer,6.5853417,51.3387609,135
502,Lily Dallachy,Corporate,5.3844231,49.1598764,315
503,Jake Barry,Home Office,11.6276237,52.1205333,82
504,Audrey Knowles,Consumer,13.404954,52.5200066,71
505,Alexandra Portus,Corporate,11.97456,57.70887,16
506,Alannah Callaway,Consumer,-3.023009,53.389991,316
507,Isabella Falkiner,Corporate,8.4660395,49.4874592,172
508,Joseph Wright,Home Office,2.0807123,49.4295387,317
509,Eve Spencer,Consumer,6.7623293,51.4344079,111
510,Bradley Howell,Corporate,8.2397608,50.0782184,210
511,Isabelle Radcliffe,Corporate,2.777535,50.291002,318
512,Madison Chadwick,Consumer,-0.5386609,50.811057,319
513,Jack Brier,Consumer,13.404954,52.5200066,71
514,David Harney,Corporate,-2.025674,48.649337,320
515,Devin Huddleston,Consumer,9.1216613,39.2238411,85
516,Juan Smith,Consumer,-1.61778,54.978252,99
517,Jason Martinez,Corporate,5.04148,47.322047,321
518,Peter Daly,Consumer,10.097677,44.0793245,322
519,Jean Crowley,Corporate,15.439504,47.070714,323
520,Spencer Calvert,Corporate,-4.097899,47.997542,324
521,Christy Wiley,Consumer,6.9602786,50.937531,169
522,Samuel Hardey,Home Office,-0.3762881,39.4699075,253
523,Chloe O'Dea,Consumer,-2.238156,51.8642449,325
524,Abbie Perry,Consumer,10.1393221,44.0354437,326
525,Julian Mack,Consumer,2.25929,48.900552,247
526,Casey Forte,Consumer,6.7623293,51.4344079,111
527,Ali Mander-Jones,Home Office,-5.9242391,37.2865803,327
528,Susan Williams,Home Office,14.2160898,42.4617902,328
529,Michael Watkins,Home Office,7.1507636,51.2562128,282
530,Jason Roger,Corporate,9.7443992,52.4528001,221
531,Walter Aguilar,Consumer,8.6221612,45.44693,329
532,Mark Washington,Home Office,2.448451,48.863812,330
533,Nathan Clayton,Consumer,13.404954,52.5200066,71
534,Noah Chamberlain,Consumer,-1.3289821,54.5704551,331
535,Hayley Swanston,Home Office,9.9936818,53.5510846,115
536,Daniel Burke,Home Office,18.0685808,59.3293235,1
537,Daniel Hamilton,Home Office,7.1979453,51.6140649,332
538,Kayleigh Summers,Consumer,7.1430246,50.8177471,97
539,Maddison Newman,Corporate,14.28583,48.30694,220
540,Sebastian Barber,Home Office,-1.028751,50.890312,333
541,Demi Power,Consumer,3.755999,43.444815,334
542,Gary Crume,Consumer,9.7320104,52.3758916,54
543,Toby Williamson,Home Office,-3.7037902,40.4167754,31
544,Will Poynton,Consumer,6.6371433,49.749992,335
545,Betty Reynolds,Corporate,9.9936818,53.5510846,115
546,Daniel Lucas,Home Office,4.4777325,51.9244201,123
547,Dennis Conaway,Consumer,9.210879,49.1426929,336
548,Lisa Watkins,Consumer,6.0838868,50.7753455,337
549,Bradley Howell,Corporate,-2.9349852,43.2630126,338
550,Amy Pendred,Consumer,9.9936818,53.5510846,115
551,Sandra Cook,Consumer,-2.221575,52.193636,177
552,Mary Hough,Home Office,5.6570096,51.4792547,93
553,Charlie Wells,Home Office,2.333764,48.911856,339
554,Rebecca Heysen,Corporate,16.3738189,48.2081743,9
555,Sandra Cook,Consumer,13.404954,52.5200066,71
556,Edward Martinez,Corporate,24.938379,60.1698557,77
557,Taj Knetes,Consumer,2.422317,48.80093,340
558,Harriet Chadwick,Corporate,-2.70309,53.763201,341
559,Elijah Ruatoka,Home Office,5.36978,43.296482,53
560,Sandra Hooks,Corporate,11.619787,44.8381237,342
561,Millie Newman,Consumer,3.087025,45.777222,343
562,Bethany Hunt,Corporate,4.031696,49.258329,42
563,Tyson Jonathan,Consumer,6.235976,44.092193,344
564,Sam Wood,Home Office,-4.251806,55.864237,212
565,George Dawson,Home Office,13.404954,52.5200066,71
566,Craig Rayner,Consumer,14.0932861,40.8459469,345
567,Zachary Warner,Consumer,13.404954,52.5200066,71
568,Isabel Turnbull,Home Office,8.541694,47.3768866,62
569,Isabelle Vaughan,Consumer,2.241295,43.606214,94
570,Larry Lambert,Consumer,15.5540152,38.1938137,148
571,Holly Doyle,Consumer,11.6276237,52.1205333,82
572,Libby Thompson,Consumer,-0.5950406,51.5105384,346
573,Casey Forte,Consumer,10.0008798,53.6993066,347
574,Ebony Northcott,Consumer,11.0796553,49.4254092,348
575,Kayleigh Farmer,Consumer,13.3612671,38.1156879,176
576,Amy Nixon,Consumer,13.404954,52.5200066,71
577,Gemma Sharp,Corporate,1.14822,52.056736,349
578,Dylan Disney,Home Office,9.9936818,53.5510846,115
579,Charlie Power,Home Office,12.3730747,51.3396955,79
580,Riley Douglas,Corporate,7.7953337,51.4377453,29
581,Isabelle Vaughan,Consumer,4.835659,45.764043,163
582,Rita McCann,Consumer,-1.1306544,37.9922399,10
583,Leah Marsh,Corporate,5.4825739,43.336148,350
584,Ruby Blomfield,Consumer,2.448451,48.863812,330
585,Mark Westfall,Consumer,14.0932861,40.8459469,345
586,Leah Barrett,Consumer,9.9936818,53.5510846,115
587,Adam Bentley,Consumer,11.0298799,50.9847679,139
588,Madison Rowley,Consumer,-2.12882,52.586973,194
589,Denise Harris,Consumer,1.2444909,41.1188827,257
590,Cerys Edwards,Consumer,11.5819806,48.1351253,91
591,Dylan Dry,Consumer,9.2143838,45.5583553,351
592,Peter Daly,Consumer,9.9579652,52.154778,352
593,Paige Hopley,Consumer,-1.890401,52.486243,4
594,Ashton Charles,Consumer,7.2619532,43.7101728,45
595,Annabelle Heydon,Home Office,-0.7669906,48.0785146,353
596,Paul Collazo,Home Office,9.9936818,53.5510846,115
597,Oscar Serena,Consumer,11.9688029,51.4969802,35
598,Ella Troy,Home Office,14.3481628,40.8079195,354
599,Tyson Brookman,Consumer,2.3522219,48.856614,59
600,Ethan Barrett,Consumer,2.2947615,48.6930642,355
601,Juanita Smalls,Home Office,7.1389575,51.6020534,356
602,Alexandra Macdonald,Corporate,8.6946286,48.8921862,74
603,Thomas Shepherd,Corporate,-2.1575332,53.4106316,357
604,Brooke Horton,Consumer,2.3522219,48.856614,59
605,Lucas Warren,Consumer,7.2162363,51.4818445,68
606,Toby Clunie,Consumer,2.3522219,48.856614,59
607,Angie Massengill,Consumer,2.8214264,41.9794005,358
608,David Chadwick,Corporate,9.9936818,53.5510846,115
609,Imogen Daly,Consumer,-3.8099803,43.4623057,359
610,Michael Watkins,Home Office,6.8076853,50.9995815,159
611,Nate Dacey,Consumer,7.006491,43.6023319,360
612,Jake Barry,Home Office,0.227849,49.145922,157
613,Louise Winter,Corporate,11.6276237,52.1205333,82
614,Nathan Iqbal,Consumer,-2.4282192,53.5768647,189
615,Leon Barnes,Consumer,24.938379,60.1698557,77
616,Natasha Heane,Home Office,11.7902158,45.0698118,361
617,Archer Hort,Consumer,-2.760847,47.658236,362
618,Toby Conway,Consumer,16.3738189,48.2081743,9
619,Claudia Poore,Corporate,18.0685808,59.3293235,1
620,Alexis O'Flaherty,Home Office,-3.7037902,40.4167754,31
621,Francesca Bowen,Consumer,-0.1277583,51.5073509,41
622,Leah Marsh,Corporate,-1.470085,53.381129,14
623,Tammy Chamblee,Consumer,3.057256,50.62925,183
624,Philip Newsom,Corporate,11.3426163,44.494887,28
625,Zoe Lowin,Consumer,7.125102,43.580418,363
626,Faith Chambers,Consumer,7.1911567,51.4018117,364
627,Tyson Jonathan,Consumer,1.33071,43.461574,57
628,Alta Nokes,Home Office,10.89779,48.3705449,88
629,Eva Hargraves,Consumer,8.8016937,53.0792962,136
630,Ramona Hohl,Consumer,16.3738189,48.2081743,9
631,Kieran Herbert,Consumer,-0.570409,51.23622,365
632,Molly Hawkins,Home Office,4.031696,49.258329,42
633,Oscar Serena,Consumer,9.9876076,48.4010822,138
634,Rory Martindale,Consumer,2.353663,43.212161,90
635,Kerry Dorsey,Consumer,16.3738189,48.2081743,9
636,Nicole Johns,Consumer,-4.6249439,36.544148,366
637,Peter Daly,Consumer,-1.890401,52.486243,4
638,Thomas Thompson,Corporate,11.2558136,43.7695604,367
639,Eva Butler,Corporate,7.0426775,51.3370703,368
640,Charli Rose,Consumer,7.7953337,51.4377453,29
641,Dominic Jordan,Consumer,2.385166,48.656473,369
642,Kyle Beard,Consumer,-9.1393366,38.7222524,33
643,Freya Daniels,Consumer,9.1859243,45.4654219,61
644,Craig Rayner,Consumer,10.7522454,59.9138688,32
645,Nicholas Watkins,Consumer,-0.1277583,51.5073509,41
646,Maynard Moorman,Consumer,4.6462194,52.3873878,370
647,Milla Day,Consumer,-0.6808233,37.9847003,39
648,Lilly Le Grand,Home Office,5.878219,43.102976,6
649,Hershel Snyder,Corporate,18.0685808,59.3293235,1
650,James Casados,Consumer,-4.6323067,36.5967755,371
651,Amelie North,Corporate,2.3522219,48.856614,59
652,Alex Greenwood,Consumer,-0.168749,50.8279319,372
653,Charles Carey,Consumer,4.8951679,52.3702157,142
654,Julian Corbin,Home Office,-0.3762881,39.4699075,253
655,Elise Ali,Home Office,5.5021,50.96613,373
656,Toby Starling,Consumer,-4.7245321,41.652251,195
657,Alex Greenwood,Consumer,2.3522219,48.856614,59
658,Caleb Kenyon,Corporate,18.0685808,59.3293235,1
659,Matthew Gill,Home Office,4.8901709,45.771944,374
660,Harry Josephson,Consumer,2.3522219,48.856614,59
661,Riley Douglas,Corporate,-1.785035,53.645792,238
662,Scott Higgins,Home Office,8.7760843,50.0956362,295
663,Gracie Hicks,Consumer,8.0209591,50.8838492,375
664,Leroy Samson,Home Office,5.724524,45.188529,376
665,Joyce Cornell,Consumer,-0.9965839,37.6256827,377
666,Lara Stoate,Corporate,13.3923414,54.0865463,378
667,Andres Woodruff,Home Office,4.287617,45.387638,379
668,Lorri Stratton,Consumer,9.9936818,53.5510846,115
669,Kenneth Gonzales,Consumer,-2.1575332,53.4106316,357
670,Alexander Bennett,Corporate,15.5446302,41.4621984,380
671,Rory Chambers,Consumer,14.5372653,36.9520998,381
672,Jessica Spring,Consumer,11.6276237,52.1205333,82
673,Norma McCowan,Consumer,13.404954,52.5200066,71
674,Tom Charlton,Corporate,2.2466847,48.9472096,151
675,Isabelle Vaughan,Consumer,-0.341995,51.580559,249
676,Lewis Greenwood,Consumer,8.4036527,49.0068901,301
677,Jonathan Franklin,Home Office,6.7623293,51.4344079,111
678,Adam Harte,Corporate,-1.1581086,52.9547832,382
679,Ethel Cole,Home Office,4.135366,43.67445,383
680,Sofia Goddard,Corporate,-0.1277583,51.5073509,41
681,Harry Josephson,Consumer,8.44518,49.47741,202
682,Freya Daniels,Consumer,6.6408148,51.4516041,137
683,Mary Hough,Home Office,-0.7669906,48.0785146,353
684,Dominic Elliott,Consumer,-0.2405299,52.5694985,384
685,Alexandra Macdonald,Corporate,12.2035294,44.4183598,385
686,Joseph Wright,Home Office,7.017369,43.552847,386
687,Bianca Whitford,Corporate,15.5446302,41.4621984,380
688,Holly Noble,Consumer,-9.2245474,38.7577603,387
689,Kevin Madigan,Consumer,-5.8493887,43.3619145,388
690,Isaac David,Corporate,-1.151139,46.160329,389
691,Amy Nixon,Consumer,7.6868565,45.070312,272
692,Zoe Lanigan,Corporate,14.2681244,40.8517746,156
693,Jasmine Hanson,Consumer,18.156042,59.307903,109
694,Niamh Mann,Consumer,2.485932,48.875661,390
695,Jonathan Loftus,Home Office,10.89779,48.3705449,88
696,Toby Williamson,Home Office,-0.4906855,38.3459963,296
697,Justin Armit,Consumer,-0.1277583,51.5073509,41
698,Adam Walpole,Corporate,13.404954,52.5200066,71
699,Thomas Stephens,Corporate,2.097727,48.868389,391
700,Lilly Akhtar,Home Office,22.2666303,60.4518126,392
701,Jade Farmer,Consumer,-1.982919,52.586214,393
702,Koby Phillip,Consumer,9.1216613,39.2238411,85
703,Denise Harris,Consumer,8.6793998,52.1178305,394
704,Carl Proctor,Consumer,16.3738189,48.2081743,9
705,Carrie Boots,Corporate,16.3738189,48.2081743,9
706,Mia Pugh,Consumer,-9.1393366,38.7222524,33
707,Kayla Tearle,Corporate,6.7623293,51.4344079,111
708,Katie Thom,Corporate,-4.6323067,36.5967755,371
709,Daniel Hamilton,Home Office,16.3738189,48.2081743,9
710,Mark Westfall,Consumer,18.0685808,59.3293235,1
711,Michael Bradshaw,Consumer,6.7623293,51.4344079,111
712,Lauren Saunders,Consumer,2.1734035,41.3850639,40
713,Gerald Galvan,Corporate,-1.553621,47.218371,395
714,Jacob Carter,Consumer,4.80066,45.711926,396
715,Anna Kelly,Corporate,-3.6740182,40.1912403,397
716,Kerry Dorsey,Consumer,-1.474841,43.492949,398
717,Ethan Williams,Corporate,18.0685808,59.3293235,1
718,Bettie Lang,Consumer,1.8225154,41.7292826,399
719,Tahlia Murnin,Consumer,-1.198674,53.147195,197
720,David Velasquez,Home Office,-6.2603097,53.3498053,64
721,Luz Reilly,Consumer,7.4652981,51.5135872,400
722,Jason Martinez,Corporate,7.6868565,45.070312,272
723,Alana Tyson,Home Office,-1.0879769,50.8197675,158
724,Nathan Clayton,Consumer,-0.7964597,38.4765073,55
725,Taj Knetes,Consumer,2.5236489,48.834913,401
726,Evie Flockhart,Consumer,-6.2603097,53.3498053,64
727,Gail Thompson,Consumer,-1.2073261,38.051681,402
728,Kieran Herbert,Consumer,-3.7037902,40.4167754,31
729,Jesse Godson,Corporate,12.1016236,49.0134297,403
730,Philip Newsom,Corporate,-5.7467879,41.5034712,404
731,Donna Farr,Consumer,10.7522454,59.9138688,32
732,Rachel Norton,Corporate,-3.0356748,53.8175053,405
733,Carol Evans,Consumer,4.3006999,52.0704978,234
734,Lillian Davis,Consumer,9.9936818,53.5510846,115
735,Michael Wilson,Home Office,16.3738189,48.2081743,9
736,Timothy Jimenez,Consumer,2.6126899,48.9392651,406
737,Marie Lawson,Corporate,12.5683371,55.6760968,18
738,Skye Hammond,Corporate,10.9916215,45.4383842,407
739,Jessica Paramor,Corporate,5.447427,43.529742,241
740,Maya O'Sullivan,Corporate,2.2466847,48.9472096,151
741,Adam Walpole,Corporate,-0.1277583,51.5073509,41
742,Carley Wynn,Home Office,7.6868565,45.070312,272
743,Molly Hawkins,Home Office,6.5665018,53.2193835,166
744,Felicia Cooley,Consumer,3.7174243,51.0543422,178
745,Molly Bidmead,Home Office,8.6511929,49.8728253,408
746,Matthew Barker,Consumer,1.2949,43.564686,409
747,Owen Howell,Home Office,-2.0782533,51.8993855,410
748,Shannon Howe,Consumer,-3.7037902,40.4167754,31
749,Dominic Stephenson,Home Office,-1.4746186,52.9225301,225
750,Evie Morton,Consumer,14.2681244,40.8517746,156
751,Lilian Macredie,Corporate,4.772829,45.58329,411
752,Amelie North,Corporate,-3.7037902,40.4167754,31
753,Millie Franklin,Consumer,-6.598259,42.5499958,108
754,Lara Stoate,Corporate,3.876716,43.610769,269
755,Harry Marion,Consumer,-1.691032,52.633584,412
756,Robert Neil,Consumer,4.768323,51.5719149,155
757,Lamar Lockhart,Consumer,-0.3762881,39.4699075,253
758,Stella Balcombe,Home Office,2.3522219,48.856614,59
759,Natasha Heane,Home Office,1.099971,49.443232,413
760,Luz Reilly,Consumer,18.0685808,59.3293235,1
761,Susan Williams,Home Office,-4.8824474,36.510071,414
762,Ruby Frost,Home Office,9.4797461,51.3127114,415
763,Liam Newton,Corporate,10.7522454,59.9138688,32
764,Rachel Goddard,Consumer,6.8936619,52.2215372,416
765,Betty Reynolds,Corporate,-0.3762881,39.4699075,253
766,Joshua Romero,Consumer,10.9916215,45.4383842,407
767,Millie Newman,Consumer,6.9602786,50.937531,169
768,Jammie Gibbs,Consumer,13.2779269,53.5678292,417
769,Isabelle Gould,Consumer,18.1413702,59.17555,418
770,Katie Thom,Corporate,-0.7125608,38.2699329,121
771,Daniel Howells,Corporate,16.3738189,48.2081743,9
772,Julie Ochoa,Corporate,14.2160898,42.4617902,328
773,Joe Gilbert,Home Office,-2.932931,54.892473,419
774,Leslie Wilson,Consumer,-0.2405299,52.5694985,384
775,Elisabeth Manson,Consumer,3.215007,50.701174,287
776,Oscar Noble,Consumer,12.4963655,41.9027835,65
777,Toby Clunie,Consumer,3.61989,49.564133,420
778,Michael Myers,Home Office,11.7902158,45.0698118,361
779,Joseph Ford,Corporate,-0.1277583,51.5073509,41
780,Henry Winder,Corporate,7.6960842,51.3765096,421
781,Charlie Wells,Home Office,6.5642284,52.992753,422
782,Louis Scott,Corporate,-4.1769988,55.7643524,423
783,Leslie Wilson,Consumer,-4.7245321,41.652251,195
784,Adam Peacock,Corporate,5.04148,47.322047,321
785,Mark Washington,Home Office,16.3738189,48.2081743,9
786,Timothy Pownall,Consumer,4.8951679,52.3702157,142
787,Isabella Secombe,Consumer,-2.729673,53.342078,424
788,Ella Harrhy,Corporate,-1.890401,52.486243,4
789,Jett Osman,Home Office,5.1214201,52.0907374,146
790,Georgia Blackburn,Corporate,-1.117547,50.794995,425
791,Betty Reynolds,Corporate,9.1859243,45.4654219,61
792,Declan Dundas,Corporate,-5.9242391,37.2865803,327
793,Peter Daly,Consumer,11.4041024,47.2692124,244
794,Peter Daly,Consumer,4.897126,45.819655,426
795,Ruth Williams,Consumer,14.2681244,40.8517746,156
796,Zara Money,Corporate,11.619787,44.8381237,342
797,Mike Langer,Corporate,16.3738189,48.2081743,9
798,Toby Patterson,Home Office,-4.1426565,50.3754565,308
799,Arnold Jones,Corporate,12.4963655,41.9027835,65
800,Walter Aguilar,Consumer,-4.8824474,36.510071,414
801,Faith Chambers,Consumer,16.3738189,48.2081743,9
802,Demi Power,Consumer,8.541694,47.3768866,62
803,Imogen Steele,Corporate,14.28583,48.30694,220
804,Ashley Baldwinson,Corporate,2.317384,48.816363,427
805,Isaac David,Corporate,2.8948332,42.6886591,198
806,Isabella Cleary,Home Office,2.474805,48.6102599,428
807,Imogen Symon,Consumer,12.2397117,41.7735409,429
808,Hayden Perkins,Consumer,11.5819806,48.1351253,91
809,Elijah Sodeman,Consumer,4.947071,45.698938,103
810,Julian Mack,Consumer,12.3730747,51.3396955,79
811,George To Rot,Corporate,0.616363,44.203142,430
812,Rory Martindale,Consumer,14.2681244,40.8517746,156
813,Tyson Hanna,Consumer,11.619787,44.8381237,342
814,Isabelle Norton,Consumer,-8.7207268,42.2405989,277
815,Bonnie Wilson,Corporate,15.439504,47.070714,323
816,Cooper Burn,Consumer,-3.188267,55.953252,102
817,Leroy Dudley,Consumer,2.3522219,48.856614,59
818,Harry Josephson,Consumer,2.2466847,48.9472096,151
819,Claire Harrington,Home Office,2.241295,43.606214,94
820,Eric Anderson,Home Office,-2.729673,53.342078,424
821,Kimberly Jones,Corporate,9.1355554,49.9806625,431
822,Debbie Fisk,Corporate,5.7329455,58.8532585,432
823,Michael Kim,Consumer,8.052771,51.4073375,250
824,Angie Massengill,Consumer,-4.097899,47.997542,324
825,Louise Winter,Corporate,7.335888,47.750839,433
826,Sarah Smorgon,Consumer,-0.1277583,51.5073509,41
827,Rory Gunson,Consumer,-1.37667,52.5454549,434
828,Kayla Tearle,Corporate,8.946256,44.4056499,8
829,Faith Greenwood,Consumer,10.036539,56.460584,435
830,Georgina Garner,Consumer,7.2619532,43.7101728,45
831,Georgia Arundale,Corporate,12.3908279,43.1107168,436
832,Steven Prince,Home Office,-3.7037902,40.4167754,31
833,Harvey Daniels,Consumer,0.107929,49.49437,101
834,Walter Aguilar,Consumer,2.445676,48.924298,171
835,Maria Kennedy,Consumer,-1.519693,52.406822,75
836,Alta Nokes,Home Office,-2.932931,54.892473,419
837,Joshua Andrews,Home Office,8.5556826,40.7259269,437
838,Charlie Power,Home Office,0.121817,52.205337,438
839,Molly De Mole,Corporate,-2.238156,51.8642449,325
840,Angus Fryar,Consumer,8.8531265,45.611892,439
841,Lara Stoate,Corporate,-1.0879769,50.8197675,158
842,Michael Myers,Home Office,11.5819806,48.1351253,91
843,Eve Bates,Consumer,1.489012,48.443854,440
844,Maya Summers,Home Office,6.9602786,50.937531,169
845,Ella Knopwood,Consumer,8.8016937,53.0792962,136
846,Lamar Lockhart,Consumer,-4.1078877,38.6884458,441
847,Rory Chambers,Consumer,-1.890401,52.486243,4
848,Jennifer Douglas,Corporate,8.4036527,49.0068901,301
849,Jessica Paramor,Corporate,7.2619532,43.7101728,45
850,Phoebe Moore,Corporate,10.7522454,59.9138688,32
851,Owen Howell,Home Office,-2.729673,53.342078,424
852,Hayden Perkins,Consumer,2.288405,48.822484,442
853,Robert Zapata,Consumer,-2.970721,56.462018,443
854,William Jolly,Consumer,-1.470085,53.381129,14
855,Jade Howe,Corporate,-9.18518,38.795369,444
856,Karla Dunkley,Consumer,4.4777325,51.9244201,123
857,Eve Bates,Consumer,16.3738189,48.2081743,9
858,Lorri Stratton,Consumer,2.215331,48.892423,445
859,Ngoc Orozco,Home Office,-2.368647,51.626435,446
860,Angus De Groot,Corporate,-0.9480051,38.0855528,447
861,Jade Howe,Corporate,5.9699231,52.211157,113
862,Corey Browne,Consumer,5.003658,45.766821,448
863,Don Willie,Corporate,10.7865461,52.4226503,449
864,Dominic Jordan,Consumer,22.2666303,60.4518126,392
865,Phoebe Lindsay,Consumer,-3.2825859,51.3997529,450
866,Morgan Anderson,Corporate,12.4963655,41.9027835,65
867,Aaron Bootman,Consumer,6.3965235,51.2554987,451
868,Samuel Hardey,Home Office,0.078082,43.232951,452
